num	id	mass	px	py	pz	vx	vy	vz	phi	metals	tform	eps
1158	33555589	7.32567E-10	0.326081	0.0315133	-0.418669	0.0595128	0.754487	0.430321	-0.00184662	1.05461E-4	0.0173496	4.0E-5
1159	33555590	7.33294E-10	-0.44313	-0.48781	-0.366167	-0.113017	0.434293	0.13294	-0.0154643	0.0	0.0173712	4.0E-5
1160	33555591	7.33294E-10	-0.361286	0.146008	-0.241036	-0.15171	-0.0551799	-0.0605286	-0.015997	0.0	0.0173712	4.0E-5
1161	33555592	7.34701E-10	-0.36133	0.168131	-0.237504	0.534783	0.651924	0.62635	-0.0178123	9.57892E-5	0.0173712	4.0E-5
1162	33555593	7.33294E-10	-0.357985	0.174105	-0.239677	0.727428	-0.323439	0.839981	-0.0160891	0.0	0.0173712	4.0E-5
1163	33555594	7.33294E-10	-0.326215	0.207108	-0.24226	0.0947039	0.343478	0.618987	-0.0190778	0.0	0.0173712	4.0E-5
1164	33555595	7.33294E-10	-0.455126	0.179931	0.0754039	0.28929	0.391454	0.704391	-0.0144281	0.0	0.0173712	4.0E-5
1165	33555596	7.33294E-10	0.402451	-0.406304	-0.297429	1.01916	-0.388486	-0.222679	-0.00749195	5.308E-6	0.0173712	4.0E-5
1166	33555597	7.33294E-10	0.0884516	0.293792	0.339076	-0.183962	0.601926	-0.206679	-0.0185316	0.0	0.0173712	4.0E-5
1167	33555598	7.33294E-10	0.109879	0.356952	0.456056	0.119064	0.39503	-0.236243	-0.0213539	0.0	0.0173712	4.0E-5
1168	33555599	7.33294E-10	-0.255493	0.22628	-0.203702	-0.462712	-0.395859	-0.191346	-0.0192948	0.0	0.0173712	4.0E-5
1169	33555600	7.33294E-10	-0.314317	0.294692	-0.17906	0.126576	-1.67248	0.427157	-0.0162012	0.0	0.0173712	4.0E-5
1170	33555601	7.33294E-10	0.451408	0.257531	0.188421	-0.318046	0.414214	-0.556201	-0.0171933	0.0	0.0173712	4.0E-5
1171	33555602	7.33294E-10	0.338328	-0.0118497	0.103041	0.208458	0.422494	0.886788	-0.00839112	0.0	0.0173712	4.0E-5
1172	33555603	7.33294E-10	-0.237494	0.0879756	0.192346	-0.119512	0.88544	-0.495989	-0.00358599	0.0	0.0173712	4.0E-5
1173	33555604	7.33294E-10	-0.158691	0.248893	0.45178	0.729761	-0.141814	-0.578686	-0.0128197	0.0	0.0173712	4.0E-5
1174	33555605	7.33294E-10	0.149634	0.330138	0.381785	-0.0271849	0.249001	0.715476	-0.0222606	0.0	0.0173712	4.0E-5
1175	33555606	7.33294E-10	-0.431647	0.304139	0.418942	-0.0239398	-0.574124	0.212688	-0.00827369	0.0	0.0173712	4.0E-5
1176	33555607	7.33294E-10	0.413121	-0.255794	-0.10822	0.531249	0.286852	-0.0659441	-0.00505259	0.0	0.0173712	4.0E-5
1177	33555608	7.36372E-10	-0.326385	0.207067	-0.242015	0.984323	0.103783	1.16181	-0.0190571	8.17879E-6	0.0173927	4.0E-5
1178	33555609	7.36372E-10	-0.316449	-0.0530889	-0.466077	0.177462	-0.00129777	-0.726374	-0.00470481	0.0	0.0173927	4.0E-5
1179	33555610	7.36372E-10	-0.202343	0.16181	-0.247115	-1.07597	1.36547	0.279356	-0.0136926	4.95961E-6	0.0173927	4.0E-5
1180	33555611	7.36372E-10	0.0883234	0.293995	0.339065	0.458567	0.396299	-0.341223	-0.0186414	0.0	0.0173927	4.0E-5
1181	33555612	7.36372E-10	0.106638	0.357888	0.459829	-0.0142764	-0.0906503	-0.585797	-0.0228588	2.70865E-6	0.0173927	4.0E-5
1182	33555613	7.36372E-10	0.0838877	0.372545	0.443535	1.29374	-0.736336	-0.134736	-0.019673	0.0	0.0173927	4.0E-5
1183	33555614	7.36372E-10	-0.255483	0.226269	-0.203698	-0.466301	-0.284372	-0.195777	-0.0192937	0.0	0.0173927	4.0E-5
1184	33555615	7.36372E-10	0.450948	0.257786	0.187994	-0.369026	-1.32227	0.63009	-0.0170512	0.0	0.0173927	4.0E-5
1185	33555616	7.36372E-10	-0.158752	0.248548	0.451881	0.0281741	0.603956	-1.43642	-0.0126062	0.0	0.0173927	4.0E-5
1186	33555617	7.36372E-10	-0.134703	0.401237	0.282824	0.82514	-0.528832	-0.413036	-0.0117995	0.0	0.0173927	4.0E-5
1187	33555618	7.36372E-10	0.168737	0.40005	0.140158	0.158445	-0.624782	-0.0912351	-0.0157953	0.0	0.0173927	4.0E-5
1188	33555619	7.36372E-10	0.325868	0.0314858	-0.418841	0.44063	0.552912	0.593485	-0.00183046	0.0	0.0173927	4.0E-5
1189	33555620	7.34341E-10	-0.361358	0.145839	-0.241087	0.0196255	1.99985	0.699578	-0.0162437	3.64935E-5	0.0174143	4.0E-5
1190	33555621	7.34341E-10	-0.262989	-0.470284	0.031186	0.7725	-0.753156	-0.61543	-0.00875678	0.0	0.0174143	4.0E-5
1191	33555622	7.34341E-10	-0.316206	-0.0482156	-0.469247	-0.362157	-0.604798	-0.00629491	-0.00401067	6.1059E-6	0.0174143	4.0E-5
1192	33555623	7.34341E-10	0.113548	0.316074	0.224012	0.355134	0.131067	-0.354848	-0.0201771	2.24477E-6	0.0174143	4.0E-5
1193	33555624	7.34341E-10	0.0885471	0.294148	0.3386	-0.412069	0.378913	0.0976496	-0.0186009	0.0	0.0174143	4.0E-5
1194	33555625	7.34341E-10	0.0884633	0.293779	0.33908	-0.117799	0.526723	-0.18449	-0.0185176	0.0	0.0174143	4.0E-5
1195	33555626	7.34341E-10	-0.282912	0.154462	-0.200666	-0.377189	1.25617	0.0817795	-0.0169883	0.0	0.0174143	4.0E-5
1196	33555627	7.34341E-10	-0.0587778	-0.130722	0.118734	0.389164	0.845953	-0.341888	0.0010191	0.0	0.0174143	4.0E-5
1197	33555628	7.34341E-10	0.469751	0.451408	-0.0313971	-0.489934	-0.208312	-0.172612	-0.00866329	0.0	0.0174143	4.0E-5
1198	33555629	7.34341E-10	-0.0854908	0.234381	0.011712	-0.158132	0.104416	-0.198167	-0.00918559	0.0	0.0174143	4.0E-5
1199	33555630	7.34341E-10	0.168876	0.40024	0.139552	-0.0489553	-0.642688	0.894832	-0.0158459	0.0	0.0174143	4.0E-5
1200	33555631	7.34341E-10	0.278978	0.304505	0.367174	-0.377649	0.689849	-0.609992	-0.0174215	0.0	0.0174143	4.0E-5
1201	33555632	7.37039E-10	-0.450355	-0.494726	-0.354867	0.812578	0.622541	-0.196342	-0.0139981	0.0	0.0174359	4.0E-5
1202	33555633	7.37039E-10	-0.361618	0.14565	-0.241272	-0.199456	1.31224	0.784929	-0.0161722	1.25654E-6	0.0174359	4.0E-5
1203	33555634	7.37039E-10	0.0761396	-0.365728	0.322528	-0.0182096	0.838914	0.0989863	-0.00818133	0.0	0.0174359	4.0E-5
1204	33555635	7.37039E-10	0.295703	-0.175861	0.0199582	0.637207	0.195216	0.958432	-0.0048953	0.0	0.0174359	4.0E-5
1205	33555636	7.37039E-10	-0.216796	0.128251	0.149096	-0.500212	0.791677	0.309452	-0.0074952	0.0	0.0174359	4.0E-5
1206	33555637	7.37039E-10	0.149545	0.330424	0.381892	-0.168771	-0.00121078	0.164061	-0.0223167	0.0	0.0174359	4.0E-5
1207	33555638	7.37039E-10	0.120433	0.304917	0.443536	0.30493	0.653425	-0.38178	-0.0199211	0.0	0.0174359	4.0E-5
1208	33555639	7.37039E-10	0.326191	0.0310638	-0.41868	-0.684307	0.980718	0.644033	-0.00166057	0.0	0.0174359	4.0E-5
1209	33555640	7.40149E-10	-0.443103	-0.487358	-0.366413	0.497676	0.0730686	0.359157	-0.015566	0.0	0.0174574	4.0E-5
1210	33555641	7.40149E-10	-0.361536	0.14558	-0.241166	0.108418	0.785429	0.819416	-0.0162975	0.0	0.0174574	4.0E-5
1211	33555642	7.40149E-10	-0.309204	-0.0636692	-0.467315	-0.243747	-0.277287	0.131287	-0.00411303	2.77422E-6	0.0174574	4.0E-5
1212	33555643	7.40149E-10	-0.362097	-0.0375859	-0.413321	-0.137171	-0.284463	-0.0786596	-0.00336555	0.0	0.0174574	4.0E-5
1213	33555644	7.40149E-10	-0.256705	0.226897	-0.203806	0.606219	-0.456083	-0.507647	-0.0193467	0.0	0.0174574	4.0E-5
1214	33555645	7.40149E-10	0.451223	0.257518	0.187963	-0.300681	-0.602338	-0.274407	-0.0174164	5.90343E-6	0.0174574	4.0E-5
1215	33555646	7.40149E-10	-0.422379	-0.483444	0.454237	-0.654603	-0.992535	0.0586744	-0.0112523	9.91415E-7	0.0174574	4.0E-5
1216	33555647	7.40149E-10	-0.158708	0.249012	0.451872	0.712225	-0.0926508	-0.188585	-0.0127712	0.0	0.0174574	4.0E-5
1217	33555648	7.40149E-10	0.168783	0.40002	0.139792	-0.0320819	-0.618783	0.529917	-0.0159408	0.0	0.0174574	4.0E-5
1218	33555649	7.40149E-10	0.325879	0.031618	-0.418792	0.332768	0.394838	0.393432	-0.00179679	0.0	0.0174574	4.0E-5
1219	33555650	7.40149E-10	0.136182	-0.263113	-0.0401481	0.43333	-0.0125761	0.637055	0.00226357	0.0	0.0174574	4.0E-5
1220	33555651	7.40149E-10	0.136262	-0.263139	-0.0408545	0.430209	0.317248	0.871312	0.0023766	0.0	0.0174574	4.0E-5
1221	33555652	7.40149E-10	0.180852	0.481611	0.0262421	0.39063	-0.68566	0.917201	-0.00392558	0.0	0.0174574	4.0E-5
1222	33555653	7.40149E-10	0.412885	-0.255198	-0.108489	-0.120329	-0.592232	0.669334	-0.00486992	0.0	0.0174574	4.0E-5
1223	33555654	7.43795E-10	-0.359239	0.171485	-0.238533	0.463779	0.157849	0.930211	-0.0160299	0.0	0.017479	4.0E-5
1224	33555655	7.43795E-10	-0.309585	0.159457	-0.242412	-0.208884	0.606899	0.738521	-0.015483	0.0	0.017479	4.0E-5
1225	33555656	7.43795E-10	-0.309465	0.15957	-0.242275	-0.145813	0.865874	0.620733	-0.0154889	2.93434E-7	0.017479	4.0E-5
1226	33555657	7.43795E-10	-0.316468	-0.0527707	-0.467696	-0.525694	-0.428597	0.540026	-0.0044801	0.0	0.017479	4.0E-5
1227	33555658	7.43795E-10	-0.189569	0.330011	0.229575	-0.445444	-0.521316	-0.438903	-0.0110734	0.0	0.017479	4.0E-5
1228	33555659	7.43795E-10	-0.314311	0.294053	-0.179151	-0.17176	-0.686143	0.348019	-0.0168658	0.0	0.017479	4.0E-5
1229	33555660	7.43795E-10	0.377372	0.00622333	-0.292306	0.294627	0.737021	0.348594	-0.00397331	0.0	0.017479	4.0E-5
1230	33555661	7.43795E-10	0.35366	-0.0961265	0.208803	-0.181729	0.219081	-0.331037	-0.00900341	0.0	0.017479	4.0E-5
1231	33555662	7.43795E-10	-0.305361	0.218928	-0.255126	1.15548	0.591497	0.240062	-0.0204108	0.0	0.017479	4.0E-5
1232	33555663	7.43795E-10	0.258016	0.361256	-0.492101	-0.143883	0.0481293	-0.625223	-0.0160178	0.0	0.017479	4.0E-5
1233	33555664	7.43795E-10	0.147518	0.35739	0.426646	0.0213786	-0.756041	0.108811	-0.0239836	2.28002E-8	0.017479	4.0E-5
1234	33555665	7.45772E-10	0.177122	0.342563	0.427781	-0.555639	0.577843	-0.343829	-0.0277581	1.16232E-4	0.017479	4.0E-5
1235	33555666	7.48336E-10	-0.442937	-0.487632	-0.366335	-0.0890439	0.0384862	0.138429	-0.0155616	0.0	0.0175221	4.0E-5
1236	33555667	7.48336E-10	-0.44331	-0.488182	-0.365872	0.0308693	0.164142	-0.135877	-0.0153242	0.0	0.0175221	4.0E-5
1237	33555668	7.48336E-10	-0.226338	-0.425223	-0.475683	-0.351357	-0.217396	0.398355	-0.00652621	0.0	0.0175221	4.0E-5
1238	33555669	7.48336E-10	-0.361316	0.14552	-0.24122	0.70717	2.03872	0.780648	-0.0161193	7.27762E-5	0.0175221	4.0E-5
1239	33555670	7.48336E-10	-0.361956	0.167163	-0.238367	0.49189	0.743353	1.077	-0.0176138	4.04273E-5	0.0175221	4.0E-5
1240	33555671	7.48336E-10	-0.357765	0.173893	-0.239289	0.561881	0.213937	0.565729	-0.0161278	0.0	0.0175221	4.0E-5
1241	33555672	7.48336E-10	-0.31626	-0.0481192	-0.469426	-0.333797	-0.930803	0.494497	-0.00392573	1.77963E-5	0.0175221	4.0E-5
1242	33555673	7.48336E-10	-0.357615	-0.0549099	-0.425961	-0.349186	0.135057	-0.0476097	-0.00419256	0.0	0.0175221	4.0E-5
1243	33555674	7.48336E-10	-0.357579	-0.0548987	-0.425926	-0.393422	0.0602163	-0.0413334	-0.00421091	0.0	0.0175221	4.0E-5
1244	33555675	7.48336E-10	0.451591	0.113262	-0.185209	0.597955	0.0447546	0.303384	-0.00606866	0.0	0.0175221	4.0E-5
1245	33555676	7.48336E-10	0.402659	-0.405911	-0.296935	0.625476	-0.947448	0.313648	-0.0073515	4.5936E-6	0.0175221	4.0E-5
1246	33555677	7.48336E-10	0.101241	-0.0422301	0.0559905	0.0804577	0.0543701	0.262915	-2.49095E-4	5.0463E-5	0.0175221	4.0E-5
1247	33555678	7.48336E-10	0.109312	0.357415	0.456211	-0.466932	-0.160369	-0.463281	-0.0213891	0.0	0.0175221	4.0E-5
1248	33555679	7.48336E-10	0.045249	0.458763	0.322943	-0.130851	-0.191046	0.137344	-0.0130382	0.0	0.0175221	4.0E-5
1249	33555680	7.48336E-10	0.0841466	0.372687	0.443818	0.647062	-0.744379	-0.510074	-0.0194381	0.0	0.0175221	4.0E-5
1250	33555681	7.48336E-10	-0.242213	0.380974	-0.481974	-0.450037	-0.183114	-0.0929424	-0.0095074	0.0	0.0175221	4.0E-5
1251	33555682	7.48336E-10	0.451197	0.257247	0.18801	0.0791281	-0.38117	0.321163	-0.0174984	7.93469E-6	0.0175221	4.0E-5
1252	33555683	7.48336E-10	0.338147	-0.0118284	0.103098	0.304486	0.518719	0.614446	-0.00832196	0.0	0.0175221	4.0E-5
1253	33555684	7.48336E-10	0.353739	-0.0965328	0.208564	-0.2663	0.635421	-0.0244835	-0.00889009	0.0	0.0175221	4.0E-5
1254	33555685	7.48336E-10	0.35536	0.35841	0.111902	0.0079873	-0.211934	0.231278	-0.0159247	0.0	0.0175221	4.0E-5
1255	33555686	7.48336E-10	0.355624	0.358745	0.111781	-0.265993	-0.488787	0.0941913	-0.0157679	0.0	0.0175221	4.0E-5
1256	33555687	7.48336E-10	-0.305096	0.219007	-0.256168	0.247842	0.00438698	1.70755	-0.0186617	0.0	0.0175221	4.0E-5
1257	33555688	7.48336E-10	-0.305429	0.21891	-0.255335	0.0721473	0.137263	1.1611	-0.0200838	6.81718E-6	0.0175221	4.0E-5
1258	33555689	7.48336E-10	-0.304757	0.218942	-0.254778	-0.526966	-0.740314	-0.134725	-0.0198749	0.0	0.0175221	4.0E-5
1259	33555690	7.48336E-10	-0.237682	0.495284	0.124571	-0.145461	-0.969714	-0.385017	-0.00576301	0.0	0.0175221	4.0E-5
1260	33555691	7.48336E-10	0.305691	-0.459322	0.204312	0.53301	-0.733216	-0.139775	-0.0110318	0.0	0.0175221	4.0E-5
1261	33555692	7.48336E-10	-0.213971	0.225166	-0.236611	-0.453896	-0.526834	-0.477133	-0.017988	0.0	0.0175221	4.0E-5
1262	33555693	7.48336E-10	0.120676	0.304904	0.443392	-0.163716	1.00061	-0.463282	-0.0198518	0.0	0.0175221	4.0E-5
1263	33555694	7.48336E-10	0.175934	0.343029	0.425594	-0.15501	0.25197	0.284036	-0.0249401	4.47561E-6	0.0175221	4.0E-5
1264	33555695	7.48336E-10	0.176964	0.342314	0.427624	-0.812121	0.769862	-0.295141	-0.0274422	0.0	0.0175221	4.0E-5
1265	33555696	7.48336E-10	0.180911	0.481889	0.0261147	0.376031	-0.562079	0.937251	-0.00376087	0.0	0.0175221	4.0E-5
1266	33555697	7.48336E-10	0.413411	-0.252021	-0.107006	0.292738	-0.928344	-0.0274713	-0.00482542	2.1547E-6	0.0175221	4.0E-5
1267	33555698	7.48336E-10	-0.447318	-0.491916	-0.363078	0.336092	0.381825	-0.327997	-0.0162905	1.63204E-4	0.0175652	4.0E-5
1268	33555699	7.48336E-10	-0.222998	-0.422534	-0.478509	-0.675263	0.221076	0.53238	-0.00631877	0.0	0.0175652	4.0E-5
1269	33555700	7.48336E-10	-0.361168	0.146035	-0.240962	-0.0807853	-0.229629	-0.114546	-0.0157604	0.0	0.0175652	4.0E-5
1270	33555701	7.48336E-10	-0.360992	0.167569	-0.237605	0.433838	0.93482	0.352903	-0.0175608	5.34835E-4	0.0175652	4.0E-5
1271	33555702	7.48336E-10	-0.455308	0.180041	0.0756745	0.432972	0.488979	-0.450154	-0.014475	1.2469E-5	0.0175652	4.0E-5
1272	33555703	7.48336E-10	-0.450206	-0.275151	-0.487756	-0.187151	-0.262974	0.838518	-0.00562675	0.0	0.0175652	4.0E-5
1273	33555704	7.48336E-10	-0.309161	-0.0638259	-0.467734	-0.883148	0.0963498	0.533917	-0.00425175	9.86434E-5	0.0175652	4.0E-5
1274	33555705	7.48336E-10	-0.31617	-0.0482203	-0.469261	-0.335731	-0.718912	0.145828	-0.00400675	3.68636E-4	0.0175652	4.0E-5
1275	33555706	7.48336E-10	-0.35762	-0.054736	-0.425761	-0.206983	-0.0821419	0.0231639	-0.00425064	1.51738E-6	0.0175652	4.0E-5
1276	33555707	7.48336E-10	-0.360541	-0.0540056	-0.411312	0.537515	-0.222117	-0.707722	-0.00449691	8.29648E-7	0.0175652	4.0E-5
1277	33555708	7.48336E-10	0.451606	0.112462	-0.185457	0.364848	0.671428	0.512903	-0.00578706	0.0	0.0175652	4.0E-5
1278	33555709	7.48336E-10	0.115553	0.355028	0.450278	-0.0146322	0.230262	-0.111615	-0.0213471	0.0	0.0175652	4.0E-5
1279	33555710	7.48336E-10	-0.287341	0.171041	-0.188907	-0.277762	0.486441	-0.152807	-0.0188318	5.23085E-7	0.0175652	4.0E-5
1280	33555711	7.48336E-10	-0.314495	0.294036	-0.178895	0.252098	-0.484659	0.522355	-0.0170841	0.0	0.0175652	4.0E-5
1281	33555712	7.48336E-10	0.461368	0.250667	0.191841	-0.546282	-0.311044	-0.539878	-0.0156661	0.0	0.0175652	4.0E-5
1282	33555713	7.48336E-10	-0.0581855	0.160994	-0.368039	-0.490886	1.21632	-0.22119	-0.00639047	0.0	0.0175652	4.0E-5
1283	33555714	7.48336E-10	-0.0851031	0.23483	0.0116841	-0.664668	-0.235151	-0.229906	-0.00898413	0.0	0.0175652	4.0E-5
1284	33555715	7.48336E-10	-0.306096	0.219095	-0.25513	1.35855	0.330624	-0.102673	-0.019236	0.0	0.0175652	4.0E-5
1285	33555716	7.48336E-10	-0.305377	0.219175	-0.254852	0.317289	0.00601408	0.902981	-0.0201531	6.68207E-6	0.0175652	4.0E-5
1286	33555717	7.48336E-10	-0.422039	-0.483893	0.454102	-0.215221	-0.659924	1.05633	-0.0116362	8.11633E-5	0.0175652	4.0E-5
1287	33555718	7.48336E-10	-0.237609	0.0879078	0.19245	-0.163029	0.971916	-0.723346	-0.00358995	1.06903E-5	0.0175652	4.0E-5
1288	33555719	7.48336E-10	0.333451	-0.499565	-0.0560689	0.56731	0.0755313	-0.0579759	-0.00847264	0.0	0.0175652	4.0E-5
1289	33555720	7.48336E-10	0.149454	0.330347	0.38194	-0.0684525	0.0138249	0.278417	-0.0223357	0.0	0.0175652	4.0E-5
1290	33555721	7.48336E-10	-0.335107	0.480518	-0.0891942	0.187803	-0.194168	-0.259374	-0.00998105	0.0	0.0175652	4.0E-5
1291	33555722	7.48336E-10	0.325737	0.0314899	-0.418879	0.237058	0.18201	0.596449	-0.00175309	0.0	0.0175652	4.0E-5
